industry,num_code,full_code,index
通信服务,601728,SH601728,SH000078
工业,601766,SH601766,SH000072
可选消费,601777,SH601777,SH000073
公用事业,601778,SH601778,SH000079
金融,601788,SH601788,SH000076
工业,601789,SH601789,SH000072
工业,601798,SH601798,SH000072
可选消费,601799,SH601799,SH000073
工业,601800,SH601800,SH000072
通信服务,601801,SH601801,SH000078
能源,601808,SH601808,SH000070
通信服务,601811,SH601811,SH000078
工业,601816,SH601816,SH000072
金融,601818,SH601818,SH000076
金融,601825,SH601825,SH000076
工业,601827,SH601827,SH000072
工业,601828,SH601828,SH000072
金融,601838,SH601838,SH000076
能源,601857,SH601857,SH000070
通信服务,601858,SH601858,SH000078
金融,601860,SH601860,SH000076
工业,601865,SH601865,SH000072
工业,601866,SH601866,SH000072
工业,601868,SH601868,SH000072
通信服务,601869,SH601869,SH000078
工业,601872,SH601872,SH000072
工业,601877,SH601877,SH000072
金融,601878,SH601878,SH000076
工业,601880,SH601880,SH000072
金融,601881,SH601881,SH000076
工业,601882,SH601882,SH000072
工业,601886,SH601886,SH000072
可选消费,601888,SH601888,SH000073
工业,601890,SH601890,SH000072
能源,601898,SH601898,SH000070
原材料,601899,SH601899,SH000071
通信服务,601900,SH601900,SH000078
金融,601901,SH601901,SH000076
工业,601908,SH601908,SH000072
金融,601916,SH601916,SH000076
能源,601918,SH601918,SH000070
工业,601919,SH601919,SH000072
通信服务,601921,SH601921,SH000078
通信服务,601928,SH601928,SH000078
通信服务,601929,SH601929,SH000078
可选消费,601933,SH601933,SH000073
金融,601939,SH601939,SH000076
通信服务,601949,SH601949,SH000078
主要消费,601952,SH601952,SH000074
工业,601956,SH601956,SH000072
原材料,601958,SH601958,SH000071
金融,601963,SH601963,SH000076
工业,601965,SH601965,SH000072
可选消费,601966,SH601966,SH000073
原材料,601968,SH601968,SH000071
原材料,601969,SH601969,SH000071
工业,601975,SH601975,SH000072
公用事业,601985,SH601985,SH000079
金融,601988,SH601988,SH000076
工业,601989,SH601989,SH000072
金融,601990,SH601990,SH000076
公用事业,601991,SH601991,SH000079
原材料,601992,SH601992,SH000071
金融,601995,SH601995,SH000076
原材料,601996,SH601996,SH000071
金融,601997,SH601997,SH000076
金融,601998,SH601998,SH000076
通信服务,601999,SH601999,SH000078
金融,6030.HK,SH6030.HK,SH000076
通信服务,603000,SH603000,SH000078
可选消费,603001,SH603001,SH000073
原材料,603002,SH603002,SH000071
原材料,603004,SH603004,SH000071
信息技术,603005,SH603005,SH000077
可选消费,603006,SH603006,SH000073
工业,603007,SH603007,SH000072
可选消费,603008,SH603008,SH000073
可选消费,603009,SH603009,SH000073
原材料,603010,SH603010,SH000071
工业,603011,SH603011,SH000072
工业,603012,SH603012,SH000072
可选消费,603013,SH603013,SH000073
医药卫生,603014,SH603014,SH000075
工业,603015,SH603015,SH000072
工业,603016,SH603016,SH000072
工业,603017,SH603017,SH000072
工业,603018,SH603018,SH000072
信息技术,603019,SH603019,SH000077
主要消费,603020,SH603020,SH000074
原材料,603021,SH603021,SH000071
原材料,603022,SH603022,SH000071
可选消费,603023,SH603023,SH000073
工业,603025,SH603025,SH000072
工业,603026,SH603026,SH000072
主要消费,603027,SH603027,SH000074
工业,603028,SH603028,SH000072
工业,603029,SH603029,SH000072
工业,603030,SH603030,SH000072
工业,603031,SH603031,SH000072
工业,603032,SH603032,SH000072
原材料,603033,SH603033,SH000071
可选消费,603035,SH603035,SH000073
能源,603036,SH603036,SH000070
可选消费,603037,SH603037,SH000073
工业,603038,SH603038,SH000072
信息技术,603039,SH603039,SH000077
可选消费,603040,SH603040,SH000073
原材料,603041,SH603041,SH000071
通信服务,603042,SH603042,SH000078
主要消费,603043,SH603043,SH000074
工业,603045,SH603045,SH000072
可选消费,603048,SH603048,SH000073
可选消费,603049,SH603049,SH000073
工业,603050,SH603050,SH000072
原材料,603051,SH603051,SH000071
信息技术,603052,SH603052,SH000077
公用事业,603053,SH603053,SH000079
原材料,603055,SH603055,SH000071
工业,603056,SH603056,SH000072
主要消费,603057,SH603057,SH000074
原材料,603058,SH603058,SH000071
主要消费,603059,SH603059,SH000074
工业,603060,SH603060,SH000072
信息技术,603061,SH603061,SH000077
原材料,603062,SH603062,SH000071
工业,603063,SH603063,SH000072
原材料,603065,SH603065,SH000071
工业,603066,SH603066,SH000072
原材料,603067,SH603067,SH000071
信息技术,603068,SH603068,SH000077
工业,603069,SH603069,SH000072
工业,603070,SH603070,SH000072
工业,603071,SH603071,SH000072
原材料,603072,SH603072,SH000071
可选消费,603073,SH603073,SH000073
可选消费,603075,SH603075,SH000073
工业,603076,SH603076,SH000072
原材料,603077,SH603077,SH000071
信息技术,603078,SH603078,SH000077
主要消费,603079,SH603079,SH000074
公用事业,603080,SH603080,SH000079
工业,603081,SH603081,SH000072
工业,603082,SH603082,SH000072
通信服务,603083,SH603083,SH000078
可选消费,603085,SH603085,SH000073
原材料,603086,SH603086,SH000071
医药卫生,603087,SH603087,SH000075
工业,603088,SH603088,SH000072
可选消费,603089,SH603089,SH000073
工业,603090,SH603090,SH000072
可选消费,603091,SH603091,SH000073
金融,603093,SH603093,SH000076
工业,603095,SH603095,SH000072
通信服务,603096,SH603096,SH000078
工业,603097,SH603097,SH000072
工业,603098,SH603098,SH000072
可选消费,603099,SH603099,SH000073
工业,603100,SH603100,SH000072
可选消费,603101,SH603101,SH000073
主要消费,603102,SH603102,SH000074
通信服务,603103,SH603103,SH000078
公用事业,603105,SH603105,SH000079
信息技术,603106,SH603106,SH000077
可选消费,603107,SH603107,SH000073
医药卫生,603108,SH603108,SH000075
工业,603109,SH603109,SH000072
原材料,603110,SH603110,SH000071
工业,603111,SH603111,SH000072
工业,603112,SH603112,SH000072
原材料,603113,SH603113,SH000071
信息技术,603115,SH603115,SH000077
可选消费,603116,SH603116,SH000073
工业,603117,SH603117,SH000072
通信服务,603118,SH603118,SH000078
可选消费,603119,SH603119,SH000073
原材料,603120,SH603120,SH000071
可选消费,603121,SH603121,SH000073
医药卫生,603122,SH603122,SH000075
金融,603123,SH603123,SH000076
信息技术,603124,SH603124,SH000077
原材料,603125,SH603125,SH000071
工业,603126,SH603126,SH000072
医药卫生,603127,SH603127,SH000075
工业,603128,SH603128,SH000072
可选消费,603129,SH603129,SH000073
可选消费,603130,SH603130,SH000073
工业,603131,SH603131,SH000072
原材料,603132,SH603132,SH000071
工业,603135,SH603135,SH000072
可选消费,603136,SH603136,SH000073
工业,603137,SH603137,SH000072
信息技术,603138,SH603138,SH000077
医药卫生,603139,SH603139,SH000075
可选消费,603150,SH603150,SH000073
主要消费,603151,SH603151,SH000074
工业,603153,SH603153,SH000072
原材料,603155,SH603155,SH000071
主要消费,603156,SH603156,SH000074
可选消费,603158,SH603158,SH000073
原材料,603159,SH603159,SH000071
信息技术,603160,SH603160,SH000077
可选消费,603161,SH603161,SH000073
工业,603162,SH603162,SH000072
工业,603163,SH603163,SH000072
原材料,603165,SH603165,SH000071
可选消费,603166,SH603166,SH000073
工业,603167,SH603167,SH000072
医药卫生,603168,SH603168,SH000075
工业,603169,SH603169,SH000072
主要消费,603170,SH603170,SH000074
信息技术,603171,SH603171,SH000077
原材料,603172,SH603172,SH000071
工业,603173,SH603173,SH000072
工业,603176,SH603176,SH000072
工业,603177,SH603177,SH000072
可选消费,603178,SH603178,SH000073
可选消费,603179,SH603179,SH000073
可选消费,603180,SH603180,SH000073
原材料,603181,SH603181,SH000071
主要消费,603182,SH603182,SH000074
工业,603183,SH603183,SH000072
工业,603185,SH603185,SH000072
信息技术,603186,SH603186,SH000077
工业,603187,SH603187,SH000072
原材料,603188,SH603188,SH000071
信息技术,603189,SH603189,SH000077
可选消费,603190,SH603190,SH000073
工业,603191,SH603191,SH000072
原材料,603192,SH603192,SH000071
主要消费,603193,SH603193,SH000074
工业,603194,SH603194,SH000072
可选消费,603195,SH603195,SH000073
可选消费,603196,SH603196,SH000073
可选消费,603197,SH603197,SH000073
主要消费,603198,SH603198,SH000074
可选消费,603199,SH603199,SH000073
工业,603200,SH603200,SH000072
可选消费,603201,SH603201,SH000073
可选消费,603202,SH603202,SH000073
工业,603203,SH603203,SH000072
医药卫生,603205,SH603205,SH000075
通信服务,603206,SH603206,SH000078
医药卫生,603207,SH603207,SH000075
工业,603208,SH603208,SH000072
工业,603209,SH603209,SH000072
可选消费,603210,SH603210,SH000073
可选消费,603211,SH603211,SH000073
工业,603212,SH603212,SH000072
原材料,603213,SH603213,SH000071
可选消费,603214,SH603214,SH000073
可选消费,603215,SH603215,SH000073
工业,603216,SH603216,SH000072
原材料,603217,SH603217,SH000071
工业,603218,SH603218,SH000072
可选消费,603219,SH603219,SH000073
通信服务,603220,SH603220,SH000078
工业,603221,SH603221,SH000072
医药卫生,603222,SH603222,SH000075
能源,603223,SH603223,SH000070
原材料,603225,SH603225,SH000071
工业,603226,SH603226,SH000072
原材料,603227,SH603227,SH000071
信息技术,603228,SH603228,SH000077
医药卫生,603229,SH603229,SH000075
通信服务,603230,SH603230,SH000078
主要消费,603231,SH603231,SH000074
信息技术,603232,SH603232,SH000077
医药卫生,603233,SH603233,SH000075
主要消费,603235,SH603235,SH000074
通信服务,603236,SH603236,SH000078
主要消费,603237,SH603237,SH000074
主要消费,603238,SH603238,SH000074
可选消费,603239,SH603239,SH000073
原材料,603255,SH603255,SH000071
原材料,603256,SH603256,SH000071
工业,603257,SH603257,SH000072
通信服务,603258,SH603258,SH000078
医药卫生,603259,SH603259,SH000075
原材料,603260,SH603260,SH000071
工业,603261,SH603261,SH000072
可选消费,603266,SH603266,SH000073
信息技术,603267,SH603267,SH000077
工业,603268,SH603268,SH000072
工业,603269,SH603269,SH000072
工业,603270,SH603270,SH000072
原材料,603271,SH603271,SH000071
可选消费,603272,SH603272,SH000073
工业,603273,SH603273,SH000072
工业,603275,SH603275,SH000072
原材料,603276,SH603276,SH000071
工业,603277,SH603277,SH000072
原材料,603278,SH603278,SH000071
工业,603279,SH603279,SH000072
工业,603280,SH603280,SH000072
原材料,603281,SH603281,SH000071
工业,603282,SH603282,SH000072
工业,603283,SH603283,SH000072
原材料,603285,SH603285,SH000071
可选消费,603286,SH603286,SH000073
主要消费,603288,SH603288,SH000074
工业,603289,SH603289,SH000072
信息技术,603290,SH603290,SH000077
公用事业,603291,SH603291,SH000079
信息技术,603296,SH603296,SH000077
信息技术,603297,SH603297,SH000077
工业,603298,SH603298,SH000072
原材料,603299,SH603299,SH000071
可选消费,6033.HK,SH6033.HK,SH000073
工业,603300,SH603300,SH000072
医药卫生,603301,SH603301,SH000075
可选消费,603303,SH603303,SH000073
可选消费,603305,SH603305,SH000073
可选消费,603306,SH603306,SH000073
可选消费,603307,SH603307,SH000073
工业,603308,SH603308,SH000072
医药卫生,603309,SH603309,SH000075
原材料,603310,SH603310,SH000071
可选消费,603311,SH603311,SH000073
工业,603312,SH603312,SH000072
可选消费,603313,SH603313,SH000073
工业,603315,SH603315,SH000072
工业,603316,SH603316,SH000072
主要消费,603317,SH603317,SH000074
公用事业,603318,SH603318,SH000079
可选消费,603319,SH603319,SH000073
工业,603320,SH603320,SH000072
工业,603321,SH603321,SH000072
通信服务,603322,SH603322,SH000078
金融,603323,SH603323,SH000076
工业,603324,SH603324,SH000072
工业,603325,SH603325,SH000072
可选消费,603326,SH603326,SH000073
信息技术,603327,SH603327,SH000077
信息技术,603328,SH603328,SH000077
工业,603329,SH603329,SH000072
原材料,603330,SH603330,SH000071
工业,603331,SH603331,SH000072
原材料,603332,SH603332,SH000071
工业,603333,SH603333,SH000072
可选消费,603335,SH603335,SH000073
主要消费,603336,SH603336,SH000074
工业,603337,SH603337,SH000072
工业,603338,SH603338,SH000072
工业,603339,SH603339,SH000072
信息技术,603341,SH603341,SH000077
可选消费,603344,SH603344,SH000073
主要消费,603345,SH603345,SH000074
可选消费,603348,SH603348,SH000073
可选消费,603350,SH603350,SH000073
原材料,603351,SH603351,SH000071
能源,603353,SH603353,SH000070
可选消费,603355,SH603355,SH000073
工业,603356,SH603356,SH000072
工业,603357,SH603357,SH000072
可选消费,603358,SH603358,SH000073
工业,603359,SH603359,SH000072
原材料,603360,SH603360,SH000071
主要消费,603363,SH603363,SH000074
可选消费,603365,SH603365,SH000073
可选消费,603366,SH603366,SH000073
医药卫生,603367,SH603367,SH000075
医药卫生,603368,SH603368,SH000075
主要消费,603369,SH603369,SH000074
工业,603373,SH603373,SH000072
信息技术,603375,SH603375,SH000077
可选消费,603377,SH603377,SH000073
原材料,603378,SH603378,SH000071
原材料,603379,SH603379,SH000071
信息技术,603380,SH603380,SH000077
工业,603381,SH603381,SH000072
原材料,603382,SH603382,SH000071
信息技术,603383,SH603383,SH000077
可选消费,603385,SH603385,SH000073
信息技术,603386,SH603386,SH000077
医药卫生,603387,SH603387,SH000075
工业,603388,SH603388,SH000072
可选消费,603389,SH603389,SH000073
可选消费,603390,SH603390,SH000073
工业,603391,SH603391,SH000072
医药卫生,603392,SH603392,SH000075
能源,603393,SH603393,SH000070
原材料,603395,SH603395,SH000071
工业,603396,SH603396,SH000072
工业,603398,SH603398,SH000072
原材料,603399,SH603399,SH000071
工业,603400,SH603400,SH000072
可选消费,603408,SH603408,SH000073
可选消费,603409,SH603409,SH000073
工业,603416,SH603416,SH000072
工业,603421,SH603421,SH000072
原材料,603429,SH603429,SH000071
医药卫生,603439,SH603439,SH000075
通信服务,603444,SH603444,SH000078
医药卫生,603456,SH603456,SH000075
工业,603458,SH603458,SH000072
工业,603466,SH603466,SH000072
主要消费,603477,SH603477,SH000074
可选消费,603486,SH603486,SH000073
工业,603488,SH603488,SH000072
可选消费,603489,SH603489,SH000073
通信服务,603496,SH603496,SH000078
原材料,603499,SH603499,SH000071
工业,603500,SH603500,SH000072
信息技术,603501,SH603501,SH000077
原材料,603505,SH603505,SH000071
房地产,603506,SH603506,SZ399965
工业,603507,SH603507,SH000072
工业,603508,SH603508,SH000072
可选消费,603511,SH603511,SH000073
可选消费,603515,SH603515,SH000073
信息技术,603516,SH603516,SH000077
主要消费,603517,SH603517,SH000074
可选消费,603518,SH603518,SH000073
可选消费,603519,SH603519,SH000073
医药卫生,603520,SH603520,SH000075
原材料,603527,SH603527,SH000071
信息技术,603528,SH603528,SH000077
可选消费,603529,SH603529,SH000073
工业,603530,SH603530,SH000072
通信服务,603533,SH603533,SH000078
工业,603535,SH603535,SH000072
主要消费,603536,SH603536,SH000074
医药卫生,603538,SH603538,SH000075
可选消费,603551,SH603551,SH000073
工业,603556,SH603556,SH000072
可选消费,603557,SH603557,SH000073
可选消费,603558,SH603558,SH000073
通信服务,603559,SH603559,SH000078
工业,603565,SH603565,SH000072
主要消费,603566,SH603566,SH000074
医药卫生,603567,SH603567,SH000075
工业,603568,SH603568,SH000072
工业,603569,SH603569,SH000072
工业,603577,SH603577,SH000072
可选消费,603578,SH603578,SH000073
可选消费,603579,SH603579,SH000073
原材料,603580,SH603580,SH000071
工业,603583,SH603583,SH000072
原材料,603585,SH603585,SH000071
可选消费,603586,SH603586,SH000073
可选消费,603587,SH603587,SH000073
工业,603588,SH603588,SH000072
主要消费,603589,SH603589,SH000074
医药卫生,603590,SH603590,SH000075
信息技术,603595,SH603595,SH000077
可选消费,603596,SH603596,SH000073
通信服务,603598,SH603598,SH000078
原材料,603599,SH603599,SH000071
可选消费,6036.HK,SH6036.HK,SH000073
可选消费,603600,SH603600,SH000073
原材料,603601,SH603601,SH000071
通信服务,603602,SH603602,SH000078
主要消费,603605,SH603605,SH000074
工业,603606,SH603606,SH000072
原材料,603607,SH603607,SH000071
可选消费,603608,SH603608,SH000073
主要消费,603609,SH603609,SH000074
可选消费,603610,SH603610,SH000073
工业,603611,SH603611,SH000072
原材料,603612,SH603612,SH000071
信息技术,603613,SH603613,SH000077
可选消费,603615,SH603615,SH000073
原材料,603616,SH603616,SH000071
工业,603617,SH603617,SH000072
工业,603618,SH603618,SH000072
能源,603619,SH603619,SH000070
信息技术,603626,SH603626,SH000077
工业,603628,SH603628,SH000072
信息技术,603629,SH603629,SH000077
主要消费,603630,SH603630,SH000074
可选消费,603633,SH603633,SH000073
信息技术,603636,SH603636,SH000077
工业,603637,SH603637,SH000072
工业,603638,SH603638,SH000072
原材料,603639,SH603639,SH000071
工业,603648,SH603648,SH000072
原材料,603650,SH603650,SH000071
可选消费,603655,SH603655,SH000073
工业,603656,SH603656,SH000072
可选消费,603657,SH603657,SH000073
医药卫生,603658,SH603658,SH000075
工业,603659,SH603659,SH000072
通信服务,603660,SH603660,SH000078
可选消费,603661,SH603661,SH000073
工业,603662,SH603662,SH000072
原材料,603663,SH603663,SH000071
可选消费,603665,SH603665,SH000073
工业,603666,SH603666,SH000072
工业,603667,SH603667,SH000072
主要消费,603668,SH603668,SH000074
医药卫生,603669,SH603669,SH000075
医药卫生,603676,SH603676,SH000075
可选消费,603677,SH603677,SH000073
信息技术,603678,SH603678,SH000077
信息技术,603679,SH603679,SH000077
工业,603680,SH603680,SH000072
原材料,603681,SH603681,SH000071
房地产,603682,SH603682,SZ399965
原材料,603683,SH603683,SH000071
可选消费,603685,SH603685,SH000073
公用事业,603686,SH603686,SH000079
原材料,603687,SH603687,SH000071
原材料,603688,SH603688,SH000071
公用事业,603689,SH603689,SH000079
信息技术,603690,SH603690,SH000077
公用事业,603693,SH603693,SH000079
主要消费,603696,SH603696,SH000074
主要消费,603697,SH603697,SH000074
工业,603698,SH603698,SH000072
工业,603699,SH603699,SH000072
工业,603700,SH603700,SH000072
可选消费,603701,SH603701,SH000073
通信服务,603703,SH603703,SH000078
公用事业,603706,SH603706,SH000079
医药卫生,603707,SH603707,SH000075
可选消费,603708,SH603708,SH000073
可选消费,603709,SH603709,SH000073
主要消费,603711,SH603711,SH000074
通信服务,603712,SH603712,SH000078
工业,603713,SH603713,SH000072
医药卫生,603716,SH603716,SH000075
主要消费,603717,SH603717,SH000074
主要消费,603718,SH603718,SH000074
主要消费,603719,SH603719,SH000074
通信服务,603721,SH603721,SH000078
原材料,603722,SH603722,SH000071
工业,603725,SH603725,SH000072
可选消费,603726,SH603726,SH000073
能源,603727,SH603727,SH000070
工业,603728,SH603728,SH000072
通信服务,603729,SH603729,SH000078
可选消费,603730,SH603730,SH000073
原材料,603733,SH603733,SH000071
原材料,603737,SH603737,SH000071
信息技术,603738,SH603738,SH000077
主要消费,603739,SH603739,SH000074
主要消费,603755,SH603755,SH000074
工业,603757,SH603757,SH000072
可选消费,603758,SH603758,SH000073
公用事业,603759,SH603759,SH000079
可选消费,603766,SH603766,SH000073
可选消费,603767,SH603767,SH000073
可选消费,603768,SH603768,SH000073
信息技术,603773,SH603773,SH000077
工业,603776,SH603776,SH000072
主要消费,603777,SH603777,SH000074
工业,603778,SH603778,SH000072
主要消费,603779,SH603779,SH000074
可选消费,603786,SH603786,SH000073
可选消费,603787,SH603787,SH000073
可选消费,603788,SH603788,SH000073
工业,603789,SH603789,SH000072
原材料,603790,SH603790,SH000071
工业,603797,SH603797,SH000072
原材料,603798,SH603798,SH000071
原材料,603799,SH603799,SH000071
工业,6038.HK,SH6038.HK,SH000072
工业,603800,SH603800,SH000072
可选消费,603801,SH603801,SH000073
通信服务,603803,SH603803,SH000078
工业,603806,SH603806,SH000072
可选消费,603808,SH603808,SH000073
可选消费,603809,SH603809,SH000073
原材料,603810,SH603810,SH000071
医药卫生,603811,SH603811,SH000075
工业,603813,SH603813,SH000072
工业,603815,SH603815,SH000072
可选消费,603816,SH603816,SH000073
工业,603817,SH603817,SH000072
可选消费,603818,SH603818,SH000073
工业,603819,SH603819,SH000072
工业,603822,SH603822,SH000072
原材料,603823,SH603823,SH000071
通信服务,603825,SH603825,SH000078
原材料,603826,SH603826,SH000071
工业,603828,SH603828,SH000072
工业,603829,SH603829,SH000072
可选消费,603833,SH603833,SH000073
工业,603836,SH603836,SH000072
可选消费,603838,SH603838,SH000073
可选消费,603839,SH603839,SH000073
工业,603843,SH603843,SH000072
可选消费,603848,SH603848,SH000073
工业,603855,SH603855,SH000072
工业,603856,SH603856,SH000072
医药卫生,603858,SH603858,SH000075
信息技术,603859,SH603859,SH000077
工业,603860,SH603860,SH000072
工业,603861,SH603861,SH000072
原材料,603863,SH603863,SH000071
主要消费,603866,SH603866,SH000074
原材料,603867,SH603867,SH000071
可选消费,603868,SH603868,SH000073
信息技术,603869,SH603869,SH000077
工业,603871,SH603871,SH000072
原材料,603876,SH603876,SH000071
可选消费,603877,SH603877,SH000073
原材料,603878,SH603878,SH000071
原材料,603879,SH603879,SH000071
医药卫生,603880,SH603880,SH000075
通信服务,603881,SH603881,SH000078
医药卫生,603882,SH603882,SH000075
医药卫生,603883,SH603883,SH000075
工业,603885,SH603885,SH000072
主要消费,603886,SH603886,SH000074
通信服务,603887,SH603887,SH000078
通信服务,603888,SH603888,SH000078
可选消费,603889,SH603889,SH000073
信息技术,603890,SH603890,SH000077
信息技术,603893,SH603893,SH000077
工业,603895,SH603895,SH000072
医药卫生,603896,SH603896,SH000075
信息技术,603897,SH603897,SH000077
可选消费,603898,SH603898,SH000073
工业,603899,SH603899,SH000072
可选消费,603900,SH603900,SH000073
工业,603901,SH603901,SH000072
工业,603903,SH603903,SH000072
工业,603906,SH603906,SH000072
可选消费,603908,SH603908,SH000073
工业,603909,SH603909,SH000072
工业,603912,SH603912,SH000072
工业,603915,SH603915,SH000072
原材料,603916,SH603916,SH000071
可选消费,603917,SH603917,SH000073
信息技术,603918,SH603918,SH000077
主要消费,603919,SH603919,SH000074
信息技术,603920,SH603920,SH000077
可选消费,603922,SH603922,SH000073
可选消费,603926,SH603926,SH000073
信息技术,603927,SH603927,SH000077
原材料,603928,SH603928,SH000071
工业,603929,SH603929,SH000072
信息技术,603931,SH603931,SH000077
工业,603933,SH603933,SH000072
信息技术,603936,SH603936,SH000077
原材料,603937,SH603937,SH000071
原材料,603938,SH603938,SH000071
医药卫生,603939,SH603939,SH000075
原材料,603948,SH603948,SH000071
可选消费,603949,SH603949,SH000073
可选消费,603950,SH603950,SH000073
工业,603955,SH603955,SH000072
工业,603956,SH603956,SH000072
可选消费,603958,SH603958,SH000073
工业,603959,SH603959,SH000072
可选消费,603960,SH603960,SH000073
工业,603966,SH603966,SH000072
工业,603967,SH603967,SH000072
主要消费,603968,SH603968,SH000074
原材料,603969,SH603969,SH000071
工业,603970,SH603970,SH000072
医药卫生,603976,SH603976,SH000075
原材料,603977,SH603977,SH000071
原材料,603978,SH603978,SH000071
工业,603979,SH603979,SH000072
原材料,603980,SH603980,SH000071
可选消费,603982,SH603982,SH000073
主要消费,603983,SH603983,SH000074
工业,603985,SH603985,SH000072
信息技术,603986,SH603986,SH000077
医药卫生,603987,SH603987,SH000075
工业,603988,SH603988,SH000072
信息技术,603989,SH603989,SH000077
信息技术,603990,SH603990,SH000077
原材料,603991,SH603991,SH000071
可选消费,603992,SH603992,SH000073
原材料,603993,SH603993,SH000071
原材料,603995,SH603995,SH000071
可选消费,603997,SH603997,SH000073
医药卫生,603998,SH603998,SH000075
通信服务,603999,SH603999,SH000078
房地产,6049.HK,,SZ399965
工业,605001,SH605001,SH000072
可选消费,605003,SH605003,SH000073
可选消费,605005,SH605005,SH000073
原材料,605006,SH605006,SH000071
原材料,605007,SH605007,SH000071
原材料,605008,SH605008,SH000071
主要消费,605009,SH605009,SH000074
公用事业,605011,SH605011,SH000079
主要消费,605016,SH605016,SH000074
可选消费,605018,SH605018,SH000073
原材料,605020,SH605020,SH000071
公用事业,605028,SH605028,SH000079
原材料,605033,SH605033,SH000071
工业,605050,SH605050,SH000072
可选消费,605055,SH605055,SH000073
工业,605056,SH605056,SH000072
信息技术,605058,SH605058,SH000077
工业,605060,SH605060,SH000072
工业,605066,SH605066,SH000072
可选消费,605068,SH605068,SH000073
工业,605069,SH605069,SH000072
主要消费,605077,SH605077,SH000074
可选消费,605080,SH605080,SH000073
工业,605081,SH605081,SH000072
原材料,605086,SH605086,SH000071
可选消费,605088,SH605088,SH000073
主要消费,605089,SH605089,SH000074
公用事业,605090,SH605090,SH000079
可选消费,605098,SH605098,SH000073
工业,605099,SH605099,SH000072
工业,605100,SH605100,SH000072
可选消费,605108,SH605108,SH000073
信息技术,605111,SH605111,SH000077
医药卫生,605116,SH605116,SH000075
工业,605117,SH605117,SH000072
信息技术,605118,SH605118,SH000077
原材料,605122,SH605122,SH000071
工业,605123,SH605123,SH000072
可选消费,605128,SH605128,SH000073
可选消费,605133,SH605133,SH000073
可选消费,605136,SH605136,SH000073
可选消费,605138,SH605138,SH000073
可选消费,605151,SH605151,SH000073
工业,605155,SH605155,SH000072
原材料,605158,SH605158,SH000071
公用事业,605162,SH605162,SH000079
原材料,605166,SH605166,SH000071
工业,605167,SH605167,SH000072
通信服务,605168,SH605168,SH000078
公用事业,605169,SH605169,SH000079
医药卫生,605177,SH605177,SH000075
工业,605178,SH605178,SH000072
主要消费,605179,SH605179,SH000074
可选消费,605180,SH605180,SH000073
原材料,605183,SH605183,SH000071
工业,605186,SH605186,SH000072
可选消费,605188,SH605188,SH000073
可选消费,605189,SH605189,SH000073
工业,605196,SH605196,SH000072
主要消费,605198,SH605198,SH000074
医药卫生,605199,SH605199,SH000075
原材料,605208,SH605208,SH000071
信息技术,605218,SH605218,SH000077
工业,605222,SH605222,SH000072
可选消费,605228,SH605228,SH000073
可选消费,605255,SH605255,SH000073
信息技术,605258,SH605258,SH000077
工业,605259,SH605259,SH000072
医药卫生,605266,SH605266,SH000075
工业,605268,SH605268,SH000072
通信服务,605277,SH605277,SH000078
工业,605286,SH605286,SH000072
工业,605287,SH605287,SH000072
工业,605288,SH605288,SH000072
工业,605289,SH605289,SH000072
主要消费,605296,SH605296,SH000074
工业,605298,SH605298,SH000072
可选消费,605299,SH605299,SH000073
主要消费,605300,SH605300,SH000074
工业,605303,SH605303,SH000072
工业,605305,SH605305,SH000072
工业,605318,SH605318,SH000072
可选消费,605319,SH605319,SH000073
可选消费,605333,SH605333,SH000073
可选消费,605336,SH605336,SH000073
主要消费,605337,SH605337,SH000074
主要消费,605338,SH605338,SH000074
主要消费,605339,SH605339,SH000074
信息技术,605358,SH605358,SH000077
可选消费,605365,SH605365,SH000073
原材料,605366,SH605366,SH000071
公用事业,605368,SH605368,SH000079
医药卫生,605369,SH605369,SH000075
原材料,605376,SH605376,SH000071
原材料,605377,SH605377,SH000071
工业,605378,SH605378,SH000072
主要消费,605388,SH605388,SH000074
工业,605389,SH605389,SH000072
通信服务,605398,SH605398,SH000078
原材料,605399,SH605399,SH000071
原材料,605488,SH605488,SH000071
主要消费,605499,SH605499,SH000074
可选消费,6055.HK,SH6055.HK,SH000073
原材料,605500,SH605500,SH000071
医药卫生,605507,SH605507,SH000075
可选消费,605555,SH605555,SH000073
原材料,605566,SH605566,SH000071
主要消费,605567,SH605567,SH000074
通信服务,605577,SH605577,SH000078
公用事业,605580,SH605580,SH000079
信息技术,605588,SH605588,SH000077
原材料,605589,SH605589,SH000071
工业,605598,SH605598,SH000072
可选消费,605599,SH605599,SH000073
金融,6058.HK,SH6058.HK,SH000076
金融,6060.HK,,SH000076
工业,6063.HK,,SH000072
金融,6066.HK,,SH000076
可选消费,6068.HK,,SH000073
金融,6069.HK,,SH000076
医药卫生,6078.HK,,SH000075
工业,6080.HK,,SH000072
工业,6083.HK,,SH000072
医药卫生,6086.HK,,SH000075
信息技术,6088.HK,,SH000077
房地产,6093.HK,,SZ399965
房地产,6098.HK,,SZ399965
金融,6099.HK,,SH000076
工业,6100.HK,,SH000072
可选消费,6110.HK,,SH000073
工业,6113.HK,,SH000072
工业,6117.HK,,SH000072
工业,6118.HK,,SH000072
工业,6119.HK,,SH000072
金融,6122.HK,,SH000076
工业,6123.HK,,SH000072
医药卫生,6127.HK,,SH000075
原材料,6128.HK,,SH000071
